,heat,occupancy
2015-01-01 00:00:00,1117.2757646725752,False
2015-01-01 00:15:00,1104.083510905382,False
2015-01-01 00:30:00,1160.9544785603518,False
2015-01-01 00:45:00,1202.9352974396809,False
2015-01-01 01:00:00,1227.6122706280619,False
2015-01-01 01:15:00,1175.0201240994088,False
2015-01-01 01:30:00,1176.0840238850396,False
2015-01-01 01:45:00,1223.8709857788629,False
2015-01-01 02:00:00,1293.2851407436365,False
2015-01-01 02:15:00,1313.9489315670057,False
2015-01-01 02:30:00,1407.2568276210022,False
2015-01-01 02:45:00,1329.9088843419543,False
2015-01-01 03:00:00,1338.2820964894702,False
2015-01-01 03:15:00,1461.2627261074024,False
2015-01-01 03:30:00,1475.7897772147298,False
2015-01-01 03:45:00,1489.9421127866644,False
2015-01-01 04:00:00,1500.0956213590002,False
2015-01-01 04:15:00,1361.9890832263006,False
2015-01-01 04:30:00,1473.4507587557105,False
2015-01-01 04:45:00,1536.4424169511942,False
2015-01-01 05:00:00,1544.5751046204928,False
2015-01-01 05:15:00,1556.6287669582819,False
2015-01-01 05:30:00,1528.3398465603982,False
2015-01-01 05:45:00,1434.140487000425,False
2015-01-01 06:00:00,1558.9995905408805,False
2015-01-01 06:15:00,5511.0560000000005,True
2015-01-01 06:30:00,5511.0560000000005,True
2015-01-01 06:45:00,5511.0560000000005,True
2015-01-01 07:00:00,5511.0560000000005,True
2015-01-01 07:15:00,5511.0560000000005,True
2015-01-01 07:30:00,1200.8937030923712,False
2015-01-01 07:45:00,1229.1833690949838,False
2015-01-01 08:00:00,1220.5841737014405,False
2015-01-01 08:15:00,1173.8761318382476,False
2015-01-01 08:30:00,1230.874421101924,False
2015-01-01 08:45:00,1160.0275854820686,False
2015-01-01 09:00:00,1236.6277019611275,False
2015-01-01 09:15:00,1246.8580881172954,False
2015-01-01 09:30:00,1211.64568996172,False
2015-01-01 09:45:00,5511.0560000000005,True
2015-01-01 10:00:00,5511.0560000000005,True
2015-01-01 10:15:00,5511.0560000000005,True
2015-01-01 10:30:00,5511.0560000000005,True
2015-01-01 10:45:00,5511.0560000000005,True
2015-01-01 11:00:00,5445.905411365887,True
2015-01-01 11:15:00,5511.0560000000005,True
2015-01-01 11:30:00,5227.260973908705,True
2015-01-01 11:45:00,4316.808463962275,True
2015-01-01 12:00:00,5389.533246465995,True
2015-01-01 12:15:00,4993.627554671989,True
2015-01-01 12:30:00,5208.866434048966,True
2015-01-01 12:45:00,5155.2929730337355,True
2015-01-01 13:00:00,5021.209809232456,True
2015-01-01 13:15:00,4848.2006363157525,True
2015-01-01 13:30:00,4856.087543844778,True
2015-01-01 13:45:00,4785.270090834023,True
2015-01-01 14:00:00,4740.884920297599,True
2015-01-01 14:15:00,4672.1444468873415,True
2015-01-01 14:30:00,4603.4609989827895,True
2015-01-01 14:45:00,4476.278269366629,True
2015-01-01 15:00:00,4456.509528721131,True
2015-01-01 15:15:00,4185.500072988924,True
