,heat,occupancy
2015-01-01 00:00:00,6182.045671734396,True
2015-01-01 00:15:00,5899.029024251741,True
2015-01-01 00:30:00,1154.4054718038199,False
2015-01-01 00:45:00,1224.489641241777,False
2015-01-01 01:00:00,1285.5287783027761,False
2015-01-01 01:15:00,1342.2891023422646,False
2015-01-01 01:30:00,1462.616432590117,False
2015-01-01 01:45:00,1512.352376711349,False
2015-01-01 02:00:00,1565.4425592523146,False
2015-01-01 02:15:00,1612.4445934333733,False
2015-01-01 02:30:00,1658.0395375341925,False
2015-01-01 02:45:00,1702.2695153165953,False
2015-01-01 03:00:00,1756.937381041366,False
2015-01-01 03:15:00,1799.0430124145928,False
2015-01-01 03:30:00,1839.8881362957457,False
2015-01-01 03:45:00,1879.5104882343394,False
2015-01-01 04:00:00,1914.210512077112,False
2015-01-01 04:15:00,1951.3422303723219,False
2015-01-01 04:30:00,1987.3623441724037,False
2015-01-01 04:45:00,2022.3041313489507,False
2015-01-01 05:00:00,2051.7718296635267,False
2015-01-01 05:15:00,2084.4705469889996,False
2015-01-01 05:30:00,2116.190369643484,False
2015-01-01 05:45:00,2146.960602592287,False
2015-01-01 06:00:00,2164.3558000990597,False
2015-01-01 06:15:00,2192.7985806067627,False
2015-01-01 06:30:00,2220.389875535059,False
2015-01-01 06:45:00,2247.1551756299177,False
2015-01-01 07:00:00,2262.18747520395,False
2015-01-01 07:15:00,2286.9241872124608,False
2015-01-01 07:30:00,2310.920361440177,False
2015-01-01 07:45:00,2334.1981672119696,False
2015-01-01 08:00:00,7332.476961219033,True
2015-01-01 08:15:00,7178.752870775744,True
2015-01-01 08:30:00,7031.169511640141,True
2015-01-01 08:45:00,6890.0861584958875,True
2015-01-01 09:00:00,6817.104663131847,True
2015-01-01 09:15:00,6459.708724867002,True
2015-01-01 09:30:00,6711.588900994797,True
2015-01-01 09:45:00,6629.944504148679,True
2015-01-01 10:00:00,6489.465367416382,True
2015-01-01 10:15:00,6331.707638518791,True
2015-01-01 10:30:00,6316.8450435191,True
2015-01-01 10:45:00,6285.224759368137,True
2015-01-01 11:00:00,6194.330540899382,True
2015-01-01 11:15:00,6115.795709008224,True
2015-01-01 11:30:00,6009.428958469114,True
2015-01-01 11:45:00,5932.100683735709,True
2015-01-01 12:00:00,5585.377608334647,True
2015-01-01 12:15:00,5747.56392012448,True
2015-01-01 12:30:00,5561.406495551975,True
2015-01-01 12:45:00,5491.267515923635,True
2015-01-01 13:00:00,5297.531873602925,True
2015-01-01 13:15:00,4978.634758886759,True
2015-01-01 13:30:00,5206.890887670077,True
2015-01-01 13:45:00,5207.254503509064,True
2015-01-01 14:00:00,5187.650025678536,True
2015-01-01 14:15:00,5169.066139614001,True
2015-01-01 14:30:00,4575.352065828937,True
2015-01-01 14:45:00,3592.4755779025572,True
2015-01-01 15:00:00,5233.9805340994835,True
2015-01-01 15:15:00,206.12206556472708,False
2015-01-01 15:30:00,5283.364606017599,True
2015-01-01 15:45:00,5179.435699202711,True
2015-01-01 16:00:00,5233.370163072531,True
2015-01-01 16:15:00,5169.391605897832,True
2015-01-01 16:30:00,5071.620678908971,True
2015-01-01 16:45:00,5043.281982448399,True
2015-01-01 17:00:00,5131.269518099531,True
2015-01-01 17:15:00,5166.558788338094,True
2015-01-01 17:30:00,5155.254290812201,True
2015-01-01 17:45:00,5090.199522136055,True
2015-01-01 18:00:00,3640.859897022461,True
2015-01-01 18:15:00,4664.03739504313,True
2015-01-01 18:30:00,4852.661408263997,True
2015-01-01 18:45:00,4838.761103509348,True
2015-01-01 19:00:00,3787.239610282861,True
2015-01-01 19:15:00,3513.710425795761,True
2015-01-01 19:30:00,4589.014091649356,True
2015-01-01 19:45:00,4790.293331002343,True
2015-01-01 20:00:00,4830.331555615168,True
2015-01-01 20:15:00,4821.613103900721,True
2015-01-01 20:30:00,4885.4665839650515,True
2015-01-01 20:45:00,4627.875296336967,True
2015-01-01 21:00:00,4726.936993946978,True
2015-01-01 21:15:00,4715.201131054124,True
2015-01-01 21:30:00,4954.378087978995,True
2015-01-01 21:45:00,4949.243694723571,True
2015-01-01 22:00:00,5044.332202553656,True
2015-01-01 22:15:00,5007.8513192728315,True
2015-01-01 22:30:00,4976.997234778901,True
2015-01-01 22:45:00,5043.74413839929,True
2015-01-01 23:00:00,5072.461520897436,True
2015-01-01 23:15:00,5042.637259817474,True
2015-01-01 23:30:00,5042.415486543529,True
2015-01-01 23:45:00,107.45488388166558,False
2015-01-02 00:00:00,445.1996496995487,False
2015-01-02 00:15:00,626.3424668071355,False
2015-01-02 00:30:00,797.6267801163159,False
