,heat,occupancy
2015-01-01 00:00:00,6104.546140054673,True
2015-01-01 00:15:00,6165.071370899078,True
2015-01-01 00:30:00,6193.53471510708,True
2015-01-01 00:45:00,1201.8999160005828,False
2015-01-01 01:00:00,1266.8960280795438,False
2015-01-01 01:15:00,1322.4912130716903,False
2015-01-01 01:30:00,1376.42205662255,False
2015-01-01 01:45:00,1428.7383837742336,False
2015-01-01 02:00:00,1484.3317009578113,False
2015-01-01 02:15:00,1533.7619339625141,False
2015-01-01 02:30:00,1581.7123844059438,False
2015-01-01 02:45:00,1628.2273522295652,False
2015-01-01 03:00:00,1685.1118027259358,False
2015-01-01 03:15:00,1729.3676614354279,False
2015-01-01 03:30:00,1772.298641746176,False
2015-01-01 03:45:00,1813.9444062660962,False
2015-01-01 04:00:00,1850.6072682103684,False
2015-01-01 04:15:00,1889.6430635327945,False
2015-01-01 04:30:00,1927.510252403829,False
2015-01-01 04:45:00,1964.2438191507129,False
2015-01-01 05:00:00,1995.4496569048638,False
2015-01-01 05:15:00,2029.8344793525487,False
2015-01-01 05:30:00,2063.1899305523616,False
2015-01-01 05:45:00,2095.54682657636,False
2015-01-01 06:00:00,2114.48118755725,False
2015-01-01 06:15:00,2144.4170539236015,False
2015-01-01 06:30:00,2173.456736511068,False
2015-01-01 06:45:00,2201.6270641862525,False
2015-01-01 07:00:00,2218.0223293233958,False
2015-01-01 07:15:00,2244.081204079623,False
2015-01-01 07:30:00,2269.3599597450384,False
2015-01-01 07:45:00,2293.881950581916,False
2015-01-01 08:00:00,2289.025922869294,False
2015-01-01 08:15:00,2310.9224496536067,False
2015-01-01 08:30:00,2332.163464688966,False
2015-01-01 08:45:00,2352.1786940795905,False
2015-01-01 09:00:00,2319.7599845077216,False
2015-01-01 09:15:00,7107.7738417872815,True
2015-01-01 09:30:00,7229.209533023778,True
2015-01-01 09:45:00,7122.156975093425,True
2015-01-01 10:00:00,6997.742390006803,True
2015-01-01 10:15:00,6680.0664521486215,True
2015-01-01 10:30:00,6857.031097037419,True
2015-01-01 10:45:00,6761.291881383274,True
2015-01-01 11:00:00,6658.442591998996,True
2015-01-01 11:15:00,1326.2129648142952,False
2015-01-01 11:30:00,1589.0400657037771,False
2015-01-01 11:45:00,6629.079413397869,True
2015-01-01 12:00:00,6172.027257629713,True
2015-01-01 12:15:00,5967.349815789813,True
2015-01-01 12:30:00,5889.371999156226,True
2015-01-01 12:45:00,5829.317607613422,True
2015-01-01 13:00:00,6080.617133925286,True
2015-01-01 13:15:00,6084.909928002207,True
2015-01-01 13:30:00,6020.922442888072,True
2015-01-01 13:45:00,5956.271421506595,True
2015-01-01 14:00:00,5861.004590397426,True
2015-01-01 14:15:00,5794.801080244919,True
2015-01-01 14:30:00,5734.932296087111,True
2015-01-01 14:45:00,5697.729691650219,True
2015-01-01 15:00:00,5747.222278705393,True
2015-01-01 15:15:00,5725.822386354135,True
2015-01-01 15:30:00,5654.970099275767,True
2015-01-01 15:45:00,5586.065829326854,True
2015-01-01 16:00:00,5658.6255088306125,True
2015-01-01 16:15:00,5605.41575098914,True
2015-01-01 16:30:00,5562.080835381257,True
2015-01-01 16:45:00,5528.761452354644,True
2015-01-01 17:00:00,705.2089472647951,False
2015-01-01 17:15:00,774.6463512253027,False
2015-01-01 17:30:00,858.2568214668321,False
2015-01-01 17:45:00,5947.406684529415,True
2015-01-01 18:00:00,5957.502222893916,True
2015-01-01 18:15:00,5886.042533927834,True
2015-01-01 18:30:00,844.9812738885457,False
2015-01-01 18:45:00,919.2935035905315,False
2015-01-01 19:00:00,6017.805100735988,True
2015-01-01 19:15:00,5977.7612763832585,True
2015-01-01 19:30:00,5942.756712829101,True
2015-01-01 19:45:00,5900.393560530011,True
2015-01-01 20:00:00,5645.835775363126,True
2015-01-01 20:15:00,5672.127563250514,True
2015-01-01 20:30:00,5721.537186602523,True
2015-01-01 20:45:00,5670.420071851594,True
2015-01-01 21:00:00,5688.802674617164,True
2015-01-01 21:15:00,5731.855960351491,True
2015-01-01 21:30:00,806.1028573417202,False
2015-01-01 21:45:00,942.5389571425162,False
2015-01-01 22:00:00,1093.8564741469322,False
2015-01-01 22:15:00,1173.802914747842,False
2015-01-01 22:30:00,1252.8228400863513,False
2015-01-01 22:45:00,1333.9417524908542,False
2015-01-01 23:00:00,6443.768328154999,True
2015-01-01 23:15:00,1374.6084798857319,False
2015-01-01 23:30:00,1448.2375199058274,False
2015-01-01 23:45:00,1519.6623427332909,False
2015-01-02 00:00:00,1717.9157134854559,False
2015-01-02 00:15:00,1825.4630177048434,False
2015-01-02 00:30:00,1936.3253541992785,False
2015-01-02 00:45:00,2005.5893012394938,False
2015-01-02 01:00:00,2169.6431677807964,False
2015-01-02 01:15:00,2238.809814908628,False
2015-01-02 01:30:00,2305.9058345678063,False
2015-01-02 01:45:00,2370.993214700386,False
2015-01-02 02:00:00,2483.2556992926143,False
2015-01-02 02:15:00,2546.526733271348,False
2015-01-02 02:30:00,2607.9036355208837,False
2015-01-02 02:45:00,2667.4431102671924,False
2015-01-02 03:00:00,2739.7296831662056,False
2015-01-02 03:15:00,2796.3558320690295,False
2015-01-02 03:30:00,2851.286775779304,False
2015-01-02 03:45:00,2904.5732633008147,False
2015-01-02 04:00:00,2947.9619421049956,False
2015-01-02 04:15:00,2997.7639293577804,False
2015-01-02 04:30:00,3046.0750049200187,False
2015-01-02 04:45:00,3092.9398019035834,False
2015-01-02 05:00:00,3084.573208864255,False
2015-01-02 05:15:00,8148.953534577483,True
2015-01-02 05:30:00,8028.658846468355,True
2015-01-02 05:45:00,7958.985541164387,True
2015-01-02 06:00:00,7885.847939984784,True
2015-01-02 06:15:00,2850.356756014116,False
2015-01-02 06:30:00,2896.4195457313394,False
2015-01-02 06:45:00,2941.1033633336424,False
2015-01-02 07:00:00,2995.796353256936,False
2015-01-02 07:15:00,3038.3119680039617,False
2015-01-02 07:30:00,3079.5548016722946,False
2015-01-02 07:45:00,3119.5629572432326,False
2015-01-02 08:00:00,3069.259013985574,False
2015-01-02 08:15:00,3103.2389046002154,False
2015-01-02 08:30:00,8150.426558504069,True
2015-01-02 08:45:00,8044.173465242824,True
2015-01-02 09:00:00,7765.097833993758,True
2015-01-02 09:15:00,7667.684752575935,True
2015-01-02 09:30:00,7581.3153933105195,True
2015-01-02 09:45:00,7504.074027555868,True
2015-01-02 10:00:00,7247.121678176486,True
2015-01-02 10:15:00,7182.074910165907,True
2015-01-02 10:30:00,7100.4614229983945,True
2015-01-02 10:45:00,7022.827117749777,True
2015-01-02 11:00:00,6818.302980040732,True
2015-01-02 11:15:00,6435.225786837293,True
2015-01-02 11:30:00,5668.120524985696,True
2015-01-02 11:45:00,6579.010922094217,True
2015-01-02 12:00:00,6461.6979722871865,True
2015-01-02 12:15:00,1398.0722915357305,False
2015-01-02 12:30:00,1447.6996345132457,False
2015-01-02 12:45:00,6479.659629448689,True
2015-01-02 13:00:00,6433.467091712638,True
2015-01-02 13:15:00,6361.315453105384,True
2015-01-02 13:30:00,1258.4574776837262,False
2015-01-02 13:45:00,1298.54859081888,False
2015-01-02 14:00:00,1475.5080517001154,False
2015-01-02 14:15:00,1526.0228862584681,False
2015-01-02 14:30:00,1587.0305822964924,False
2015-01-02 14:45:00,1694.7731993936825,False
2015-01-02 15:00:00,2040.4574066213136,False
2015-01-02 15:15:00,2099.3083626793523,False
2015-01-02 15:30:00,2158.484527719408,False
2015-01-02 15:45:00,2216.1212305501954,False
2015-01-02 16:00:00,2413.9231862632714,False
2015-01-02 16:15:00,2471.537218601636,False
2015-01-02 16:30:00,2526.40183472851,False
2015-01-02 16:45:00,2578.99021227224,False
2015-01-02 17:00:00,2748.5399960283676,False
2015-01-02 17:15:00,2802.4720935422424,False
2015-01-02 17:30:00,2854.7896371173224,False
2015-01-02 17:45:00,7931.344679119641,True
2015-01-02 18:00:00,7979.241826117357,True
2015-01-02 18:15:00,7832.552095121476,True
2015-01-02 18:30:00,7590.69029398517,True
2015-01-02 18:45:00,7497.330376956734,True
2015-01-02 19:00:00,6307.744847963954,True
2015-01-02 19:15:00,6688.3810369512385,True
2015-01-02 19:30:00,7424.866892667125,True
2015-01-02 19:45:00,7457.534736323241,True
2015-01-02 20:00:00,7462.092371031426,True
2015-01-02 20:15:00,7379.603669372482,True
2015-01-02 20:30:00,7347.433823298353,True
2015-01-02 20:45:00,7157.852964597185,True
2015-01-02 21:00:00,7177.640156050551,True
2015-01-02 21:15:00,7218.330012531867,True
2015-01-02 21:30:00,7235.000284745507,True
2015-01-02 21:45:00,7243.347250990251,True
2015-01-02 22:00:00,7350.190963692278,True
2015-01-02 22:15:00,7069.756109047955,True
2015-01-02 22:30:00,7196.889088798948,True
2015-01-02 22:45:00,2195.618621258951,False
2015-01-02 23:00:00,2282.4561268040256,False
2015-01-02 23:15:00,2358.897695122526,False
2015-01-02 23:30:00,2435.9844974400535,False
2015-01-02 23:45:00,2675.9822767148416,False
2015-01-03 00:00:00,2745.7119738505075,False
2015-01-03 00:15:00,2813.6512957575496,False
2015-01-03 00:30:00,2879.556732374706,False
2015-01-03 00:45:00,2943.489171701139,False
2015-01-03 01:00:00,2975.8951355148956,False
2015-01-03 01:15:00,3034.8379090986896,False
2015-01-03 01:30:00,3092.0161251807303,False
2015-01-03 01:45:00,3147.4826089503717,False
2015-01-03 02:00:00,3195.6151729625044,False
2015-01-03 02:15:00,3247.576823739122,False
2015-01-03 02:30:00,3297.9829094293373,False
2015-01-03 02:45:00,3346.8799986602507,False
2015-01-03 03:00:00,3377.431348661333,False
2015-01-03 03:15:00,3422.7496160145492,False
2015-01-03 03:30:00,3466.7111998633723,False
2015-01-03 03:45:00,3509.356714958496,False
2015-01-03 04:00:00,3544.22187073048,False
2015-01-03 04:15:00,3584.0845195226875,False
2015-01-03 04:30:00,3622.7538085238907,False
2015-01-03 04:45:00,3660.2654630968736,False
2015-01-03 05:00:00,3696.100633617078,False
2015-01-03 05:15:00,3731.377162539649,False
