,heat,occupancy
2015-01-01 00:00:00,1292.6342663040336,False
2015-01-01 00:15:00,1275.3489129072277,False
2015-01-01 00:30:00,1182.1952867546925,False
2015-01-01 00:45:00,1201.8568372410236,False
2015-01-01 01:00:00,1391.834303243994,False
2015-01-01 01:15:00,1501.734496860397,False
2015-01-01 01:30:00,1550.0553518256795,False
2015-01-01 01:45:00,1475.9321616707027,False
2015-01-01 02:00:00,1445.4310012916126,False
2015-01-01 02:15:00,1586.196556734629,False
2015-01-01 02:30:00,1713.891104550344,False
2015-01-01 02:45:00,1770.5598683657788,False
2015-01-01 03:00:00,1762.4405833296348,False
2015-01-01 03:15:00,1628.6394606780261,False
2015-01-01 03:30:00,1815.9883248689039,False
2015-01-01 03:45:00,1850.7412926613406,False
2015-01-01 04:00:00,1965.7021150785204,False
2015-01-01 04:15:00,1940.549583284342,False
2015-01-01 04:30:00,1887.5775554827874,False
2015-01-01 04:45:00,1936.1256720186718,False
2015-01-01 05:00:00,2041.866175340276,False
2015-01-01 05:15:00,2072.4302755796643,False
2015-01-01 05:30:00,2091.61719715165,False
2015-01-01 05:45:00,2051.0931866063816,False
2015-01-01 06:00:00,2108.6610277144255,False
2015-01-01 06:15:00,2160.677352673582,False
2015-01-01 06:30:00,2176.78935011394,False
2015-01-01 06:45:00,2181.084395695794,False
2015-01-01 07:00:00,2154.7744021137005,False
2015-01-01 07:15:00,2280.5281345375647,False
2015-01-01 07:30:00,2220.59203695314,False
2015-01-01 07:45:00,7304.0631133806355,True
2015-01-01 08:00:00,7098.3105589424895,True
2015-01-01 08:15:00,2020.9257400889533,False
2015-01-01 08:30:00,2158.219625440107,False
2015-01-01 08:45:00,2190.7074955051694,False
2015-01-01 09:00:00,2075.6963709440997,False
2015-01-01 09:15:00,2098.26858846672,False
2015-01-01 09:30:00,2012.9691056049498,False
2015-01-01 09:45:00,2187.7068170491343,False
2015-01-01 10:00:00,2188.5372407474288,False
2015-01-01 10:15:00,2141.8217041339394,False
2015-01-01 10:30:00,2094.924074195727,False
2015-01-01 10:45:00,2024.4194558145334,False
